,SRX1392948,SRX1392949,SRX1392950,SRX1392951,SRX1392954,SRX1392955,SRX4340129,SRX4340130,SRX4340131,SRX4340132,SRX4340133,SRX4340134,SRX8537506,SRX8537507,SRX8537508,SRX8537509,SRX8537510,SRX8537511
0,0.9366867584911596,2.287245395835459,2.6591093587446317,-0.9981763553182843,-1.497084158829716,1.4970841588297157,0.2871053669968226,-0.28710536699681977,-1.4701532961319703,-0.6119605171126451,-1.972498671816107,-2.2181316772709754,-10.010831419242864,5.224822264615971,4.786009154626895,-0.5314171980885735,-3.83079779731472,-4.510140454156513
1,-105.24792299171685,-99.5333257011003,-102.26793466694872,-95.34586151870194,-0.9861321343083462,0.986132134308381,-0.20261637039031946,0.2026163703903705,-1.2375051330317248,-1.2943362756926788,-0.49661877250887243,-1.8153852044824723,-1.467600203556734,-2.1812679520754235,3.6488681556321483,-13.32871421228904,-7.672269700419982,-8.23131292271702
2,-47.41349029170844,-33.05303700993845,-7.503414621989533,-52.35990992175715,-0.5737574135450144,0.5737574135450292,0.030525255850416724,-0.03052525585039631,-3.943809287958404,-2.6375341488496273,-3.4798911322069133,-5.402761576113298,1.1105083454287275,1.8940657680202728,-3.0045741134490047,-8.641259574047423,0.76430856899841,-1.5447917368068969
3,0.09731646201642587,2.1567447233137305,0.39761760718274686,3.811591063109317,0.5336876239151815,-0.5336876239151812,-0.13117688817296866,0.13117688817296763,3.816454684450331,3.627480259481908,2.1788352224488783,3.7026610241018485,2.0755845774027013,1.4515852133630998,-3.527169790765805,35.4973845690181,-2.020263182064709,1.7431708040536238
4,-0.5385633475409467,-3.709240894447896,0.5366777942826837,0.05371167883808302,-0.4130699950838278,0.41306999508382986,3.4971843789260704,-3.4971843789260686,-29.082301708921054,-26.401987315517264,-25.805047703865817,-30.07880073303503,-0.14578611850353457,-0.6570513289381824,0.802837447441719,-1.9165492168701141,4.418163066796929,0.1278157631569332
5,-5.058814843531206,-6.103112104911845,-7.444561504324043,-4.942285542096296,19.69764409488334,-19.69764409488334,-0.714856507149626,0.7148565071496258,0.6486976037552518,-0.4965287175493633,-0.09200167639203118,-0.04986923078651797,-0.43226232204752885,0.6392706502665131,-0.20700832821898504,0.28127266530387024,0.7208217076438398,0.6728052301453801
6,-0.4550178741683273,-8.522608368252818,-11.016750645268026,6.753225620980937,-0.9012105782304981,0.9012105782305038,-0.8182257090523302,0.818225709052333,1.1776024250146293,0.7486658423770949,0.8243020702647409,1.1584948193408184,0.9849127638971841,9.529367864428345,-10.514280628325526,-0.7528153427930182,7.639958748931719,3.672870985970111
7,-5.077925088320772,-0.9621928338760745,-0.19890480606598218,-5.1992426030773595,-0.2796726314486684,0.2796726314486656,0.5827703084886247,-0.5827703084886244,-10.379806304945475,-11.199150617639903,9.244734509767786,8.274651547017164,0.00029053871788753985,-0.28667878443884964,0.286388245720959,-1.3563251732988189,0.46015205778347246,0.8260621587205264
8,34.43915505519979,36.93397528160979,-14.967545051043073,-13.416890642082926,0.17115998061730683,-0.17115998061731105,0.21851111146847033,-0.2185111114684769,-4.204427915957902,-4.151760536922926,-3.4318326851781875,-3.766371010093962,-0.3103281942650738,0.7231414514353687,-0.41281325717029527,-0.3617590542125605,0.9340701286835883,1.566438232503358
9,10.614991470957415,12.760517810058762,16.316614339313695,10.823177569257671,1.4017827279585668,-1.4017827279585742,1.6995759322653803,-1.699575932265389,-6.250846165660363,-4.973785570665218,-3.5156570823036075,-5.733971573645136,0.5972387319849958,-1.6194633415027806,1.0222246095177898,-37.42882111785832,-35.9082789229902,-37.37329602320372
10,5.061955989331401,2.6217956377755085,0.5439476503716538,4.396438946873994,-0.26278496317432454,0.26278496317431943,-0.8436314328588779,0.8436314328588775,-11.528320622899521,6.847380510180249,0.5176243628491239,0.7947494179336764,0.16867988538426182,0.15061245030237952,-0.3192923356866353,0.3579392546094766,-0.05745127885020099,0.6795438590504801
11,-2.4664822380084654,-40.41151932383378,-24.978591456677123,-35.23453372447452,-2.1248098026707103,2.1248098026707196,-0.5664127533995144,0.5664127533995251,2.2891577065714386,1.870934157700345,1.5185897826508108,2.707222614807886,0.5196329631573624,-0.4850366454483855,-0.034596317708982104,12.104046471178696,2.772883234561681,6.457407538096406
12,-10.592774563428984,-13.368677680284,-10.410072397843145,-10.403360420703102,1.781235009491034,-1.7812350094910305,-0.10703720338539163,0.10703720338539797,-0.16696067783629065,1.452468644233731,2.9584660863064136,1.7065461207060755,0.10457982449317377,-3.09172180349568,2.9871419790025056,-12.350730094545245,9.005393774191191,-12.607122755078343
13,2.3203530147706313,4.0814562695916985,3.354362077055934,4.327163602597398,1.2056740739799077,-1.2056740739799094,0.19451266891743182,-0.19451266891743277,0.9527441515403309,0.8084335481630045,10.180047132763661,-10.488060114209796,0.27684780424796573,-0.25148708164987205,-0.02536072259809724,0.49468670947545995,-0.5528473860724945,0.4718971153629718
14,-0.7479084561292237,0.6583833876398946,-2.0770723233140655,2.8233772284449263,1.8589429629198677,-1.8589429629198644,9.810524647463959,-9.810524647463962,-0.12974083080237517,2.590370141847039,1.4524122429435604,2.0572844940714123,-0.30501490714876855,0.08047044843442572,0.22454445871434744,0.6758323796490626,0.1504750835380761,0.8663286331194675
